"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"112";"{fe47cd13-021d-4f80-920f-70983821d1ef}";"{00000000-0000-0000-0000-000000000000}";"2";"ANQP005";"Enregistrement des potentiels évoqués nociceptifs avec mesure des amplitudes et des latences des réponses corticales, par stimulation au laser";"CCAM";"0.00";"70.0";"2011-06-30"
"113";"{0b6fe1f5-719a-48a5-b2d1-ce3cb9ed7efc}";"{00000000-0000-0000-0000-000000000000}";"2";"AZQP002";"Enregistrement de potentiels évoqués, au lit du malade";"CCAM";"78,21";"70.0";"2011-06-30"
"114";"{9236d685-fa36-4c7f-b486-0ab376880bf6}";"{00000000-0000-0000-0000-000000000000}";"2";"ACQC001";"Exploration intracrânienne, par vidéochirurgie";"CCAM";"0.00";"70.0";"2011-06-30"
"115";"{4b4780da-cd37-4c0f-9749-706db0a43d1c}";"{00000000-0000-0000-0000-000000000000}";"2";"ABHB002";"Ponction de liquide cérébrospinal ou de collection intracrânienne, par voie transfontanellaire";"CCAM";"34,71";"70.0";"2011-06-30"
"116";"{71c7a515-7d4f-4123-a527-db1cd36a7513}";"{00000000-0000-0000-0000-000000000000}";"2";"ABHB001";"Ponction de liquide cérébrospinal ventriculaire, par voie transcrânienne";"CCAM";"86,13";"70.0";"2011-06-30"
"117";"{8bc201e3-1b1d-4662-b618-de78f760f66c}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHH001";"Ponction ou cytoponction de lésion intracrânienne, par voie transcutanée avec guidage scanographique";"CCAM";"104,50";"70.0";"2011-06-30"
"118";"{b1f030fc-19aa-4f25-ac19-de075f97b12e}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHB001";"Biopsie de lésion intracrânienne, par voie transcrânienne stéréotaxique";"CCAM";"522,50";"70.0";"2011-06-30"
"119";"{57e4d7a6-6eec-4f72-b8fc-fbe6fc785f5b}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA002";"Biopsie de lésion intracrânienne, par craniotomie";"CCAM";"204,28";"70.0";"2011-06-30"
"120";"{13d57333-6847-4416-939b-2e92ebeb59fa}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA003";"Biopsie de lésion de la base du crâne, par endoscopie buccale ou nasale";"CCAM";"220,73";"70.0";"2011-06-30"
"121";"{e6b4757e-db07-4aad-86a6-fcabf239e61f}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA001";"Biopsie de lésion de la base du crâne, par abord transoral ou nasosphénoïdal";"CCAM";"284,47";"70.0";"2011-06-30"
"122";"{046b5172-f8e7-497f-a3d9-c6c50831fff4}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHB001";"Biopsie de nerf périphérique, par voie transcutanée";"CCAM";"44,61";"70.0";"2011-06-30"
"123";"{9b645784-748d-4798-89ca-d1a7caff3ebf}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHA001";"Biopsie de nerf périphérique, par abord direct";"CCAM";"47,58";"70.0";"2011-06-30"
"124";"{9cd4ce34-660b-44e1-a408-e01806461969}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHA002";"Biopsie neuromusculaire, par abord direct";"CCAM";"55,80";"70.0";"2011-06-30"
"125";"{84e6ea90-5360-41ed-ab19-ac263419c589}";"{00000000-0000-0000-0000-000000000000}";"2";"ANLB004";"Injection intrathécale d'agent pharmacologique à visée antalgique, avec évaluation diagnostique et pronostique";"CCAM";"57,60";"70.0";"2011-06-30"
"126";"{2223d0b1-38f5-47e1-a065-72edf8f8366d}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH001";"Infiltration anesthésique du ganglion trigéminal avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"38,40";"70.0";"2011-06-30"
"127";"{de4da03b-8621-410e-934e-8b60a2db3a9c}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH002";"Infiltration anesthésique d'une branche de division du nerf trijumeau avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"9,60";"70.0";"2011-06-30"
"128";"{056958e1-0da5-400d-a01b-a511ae1e1e64}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH003";"Infiltration anesthésique du nerf glossopharyngien avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"9,60";"70.0";"2011-06-30"
"129";"{8ea8f2df-2231-4895-ac11-7e79459b09df}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH001";"Infiltration anesthésique de nerf spinal à son émergence rachidienne avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-06-30"
"130";"{e3a5577e-7add-46e9-ac61-5ebfb98a1bfc}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH011";"Infiltration anesthésique de branche dorsale de nerf spinal avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-06-30"
"131";"{a9085194-3fb0-4821-9e20-82810dabd106}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB008";"Infiltration anesthésique du plexus brachial, avec évaluation diagnostique et pronostique";"CCAM";"39,96";"70.0";"2011-06-30"
"132";"{85f6b602-0a1d-4212-8e6b-c31c6a13d3af}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH016";"Infiltration anesthésique du plexus lombosacral avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-06-30"
"133";"{ec8a3434-e980-4b49-9233-c474ab5c3a14}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH005";"Infiltration anesthésique du plexus lombosacral avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-06-30"
"134";"{e17b76a4-5ba6-4319-8f69-f8bbd389ffc5}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB007";"Infiltration anesthésique de tronc nerveux superficiel avec évaluation diagnostique et pronostique, sans stimulodétection électrique";"CCAM";"23,09";"70.0";"2011-06-30"
"135";"{443c1357-3d43-498d-b2f1-5f3b9108b253}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB017";"Infiltration anesthésique de tronc nerveux superficiel avec évaluation diagnostique et pronostique, avec stimulodétection électrique";"CCAM";"31,16";"70.0";"2011-06-30"
"136";"{1710885e-f679-4778-b794-e09ac3c1e250}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB005";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, sans guidage";"CCAM";"43,26";"70.0";"2011-06-30"
"137";"{471a5456-4b57-4670-a515-30a9f005de5d}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH009";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-06-30"
"138";"{f3f1dee9-7458-48c1-9023-be23cc91552f}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH020";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-06-30"
"139";"{b830754b-26e0-419f-9652-8e7eb8a23a97}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH004";"Infiltration anesthésique du ganglion ptérygopalatin avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-06-30"
"140";"{712a6abe-71c3-4caa-a33f-722c3fcfc70b}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH012";"Infiltration anesthésique du ganglion ptérygopalatin avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-06-30"
"141";"{06c8ed0f-e1be-469c-ad5d-33679a335bb0}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH014";"Infiltration anesthésique de la chaîne sympathique thoracique avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-06-30"
"142";"{b3c42516-75fb-44a2-b826-3df72e4ad05c}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH018";"Infiltration anesthésique de la chaîne sympathique thoracique avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"28,80";"70.0";"2011-06-30"
"143";"{cdad2b39-9491-4ce3-93ed-767b0908ea25}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLJ001";"Infiltration anesthésique des nerfs splanchniques avec évaluation diagnostique et pronostique, avec guidage échographique";"CCAM";"28,80";"70.0";"2011-06-30"
"144";"{0cc7ffea-1b01-4e4f-9907-feb168d5fce4}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH006";"Infiltration anesthésique des nerfs splanchniques avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-06-30"
"145";"{54159c24-52bb-4834-b1ac-5fbf338248c0}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLJ003";"Infiltration anesthésique du plexus cœliaque avec évaluation diagnostique et pronostique, avec guidage échographique";"CCAM";"57,60";"70.0";"2011-06-30"
"146";"{794dedf3-f197-431c-8f16-e3f67f4ad2b2}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH007";"Infiltration anesthésique du plexus cœliaque avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"57,60";"70.0";"2011-06-30"
"147";"{0cf9c0e9-2a5d-47f7-b058-c3a20ce73e94}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH015";"Infiltration anesthésique de la chaîne sympathique lombale avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"57,60";"70.0";"2011-06-30"
"148";"{226ce6a9-953d-48bf-a28b-f9cbc579fca0}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH001";"Infiltration anesthésique de la chaîne sympathique lombale avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"57,60";"70.0";"2011-06-30"
"149";"{97800b60-3857-47db-baa4-f68143922c82}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH002";"Infiltration anesthésique du plexus hypogastrique ou sacral avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-06-30"
"150";"{dd1ada47-9035-40a1-9c97-4da3493aded5}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH010";"Infiltration anesthésique du plexus hypogastrique ou sacral avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"28,80";"70.0";"2011-06-30"
"151";"{bebde622-884c-4f46-b73f-ed2449dab736}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP006";"Test d'évaluation d'un déficit cognitif";"CCAM";"69,12";"70.0";"2011-06-30"
"152";"{2a8cbdc4-7f7e-4874-866e-da5ade593144}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP002";"Test d'évaluation de l'efficience intellectuelle de l'enfant";"CCAM";"69,12";"70.0";"2011-06-30"
"153";"{7997cc89-349b-41e6-90df-b9bf50087eaa}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP005";"Test d'évaluation de l'efficience intellectuelle de l'adulte";"CCAM";"69,12";"70.0";"2011-06-30"
"154";"{37b686db-eedb-49c0-a843-da3c13b176aa}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP003";"Test d'évaluation d'une dépression";"CCAM";"69,12";"70.0";"2011-06-30"
"155";"{eb4136ae-5266-4f4e-ae3a-6ef2487ce321}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP004";"Test d'évaluation des aspects psychopathologiques de la personnalité";"CCAM";"69,12";"70.0";"2011-06-30"
"156";"{ddab2403-74cd-4a26-8c4c-36ff3b133613}";"{00000000-0000-0000-0000-000000000000}";"2";"ZFQP002";"Test d'évaluation et de catégorisation des déficiences, incapacités et désavantages sociaux";"CCAM";"0.00";"70.0";"2011-06-30"
"157";"{62dc8d68-ed8e-42f9-bafd-0a49e384a3ad}";"{00000000-0000-0000-0000-000000000000}";"2";"ZFQP003";"Test d'évaluation de la qualité de vie";"CCAM";"0.00";"70.0";"2011-06-30"
"158";"{a18c9076-ae93-4b1b-bbbe-16c466561e55}";"{00000000-0000-0000-0000-000000000000}";"2";"AZQP001";"Actimétrie de longue durée";"CCAM";"0.00";"70.0";"2011-06-30"
"159";"{db4b4e52-1cb3-448b-9dea-afbb927730aa}";"{00000000-0000-0000-0000-000000000000}";"2";"AANB001";"Destruction d'une cible intracérébrale à visée fonctionnelle, par voie stéréotaxique";"CCAM";"695,53";"70.0";"2011-06-30"
"160";"{b45bc02e-2030-4a2e-bdcb-8219644b9512}";"{00000000-0000-0000-0000-000000000000}";"2";"AAPA900";"Déconnexion d'une zone épileptogène, par craniotomie";"CCAM";"0.00";"70.0";"2011-06-30"
"161";"{fbbde7c5-f938-478a-81a6-6bae85a443c0}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA007";"Excision d'une zone épileptogène, par craniotomie";"CCAM";"524,28";"70.0";"2011-06-30"
"162";"{7318a3e2-6864-40f2-9ca7-90f9c8c5473a}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA004";"Hémisphérectomie fonctionnelle, par craniotomie";"CCAM";"850,16";"70.0";"2011-06-30"
"163";"{9723ccd9-973c-4b79-8eef-4b71ae624de4}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA005";"Exérèse de lésion du corps calleux, du fornix hypothalamique ou du septum pellucide, par craniotomie";"CCAM";"655,65";"70.0";"2011-06-30"
"164";"{e6f22d0c-18b1-4504-a184-454ae29fb906}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA002";"Exérèse de tumeur intraparenchymateuse du cerveau, par craniotomie";"CCAM";"525,51";"70.0";"2011-06-30"
"165";"{2cab7967-01a1-4c0e-ad73-5dc0bd07c5d6}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA006";"Résection de parenchyme cérébral pour infarctus expansif, par craniotomie";"CCAM";"418,00";"70.0";"2011-06-30"
"166";"{c4f655e5-c557-47e5-949d-c5ddc3a2757e}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH003";"Évacuation de collection intracérébrale, par voie transcrânienne avec guidage radiologique";"CCAM";"167,20";"70.0";"2011-06-30"
"167";"{e7625a09-5208-40b6-87e8-bb4324e07824}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH001";"Évacuation de collection intracérébrale, par voie transcrânienne avec guidage scanographique";"CCAM";"167,20";"70.0";"2011-06-30"
"168";"{ee220d66-0157-4731-bf21-04723caa2d74}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA001";"Évacuation de collection intracérébrale, par craniotomie";"CCAM";"408,82";"70.0";"2011-06-30"
"169";"{9e54e417-9cd2-4d07-8507-528f134fcea5}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA005";"Évacuation de collection intracrânienne postopératoire, par reprise de la craniotomie précédente";"CCAM";"215,80";"70.0";"2011-06-30"
"170";"{ef914b47-6272-4c76-ab40-23b1de883a06}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH004";"Évacuation d'hématome intracérébral non traumatique, par voie transcrânienne avec guidage radiologique";"CCAM";"250,80";"70.0";"2011-06-30"
"171";"{d48e8dab-f91f-40ad-907b-79237c9641ff}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH002";"Évacuation d'hématome intracérébral non traumatique, par voie transcrânienne avec guidage scanographique";"CCAM";"250,80";"70.0";"2011-06-30"
"172";"{825efc03-792a-4d4d-a03b-24b1fa175c1f}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA004";"Évacuation d'hématome intracérébral non traumatique, par craniotomie";"CCAM";"269,82";"70.0";"2011-06-30"
"173";"{3919c99d-74d1-470c-92ff-faeb0f1796a1}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA001";"Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie";"CCAM";"594,89";"70.0";"2011-06-30"
"174";"{0b751cd2-dcbf-4b24-a836-3774a11f0976}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA008";"Résection de parenchyme cérébelleux pour infarctus expansif, par craniotomie";"CCAM";"418,00";"70.0";"2011-06-30"
"175";"{a7000f86-2489-47cd-b343-0ec13e1c4649}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA003";"Exérèse de lésion du tronc cérébral, par craniotomie";"CCAM";"813,14";"70.0";"2011-06-30"
"176";"{1c0c9fac-2332-43b2-8c6f-4b68a47adf0c}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA003";"Évacuation d'hématome intracérébelleux, par craniotomie";"CCAM";"418,00";"70.0";"2011-06-30"
"177";"{2579cbc0-23a8-4681-9cfb-a9663a00e37e}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA006";"Parage de plaie craniocérébrale";"CCAM";"383,33";"70.0";"2011-06-30"
"178";"{f12d774c-d945-4071-9514-7fe794fe6332}";"{00000000-0000-0000-0000-000000000000}";"2";"ABJB002";"Évacuation de liquide cérébrospinal ou de collection intracrânienne, par voie transfontanellaire";"CCAM";"34,71";"70.0";"2011-06-30"
"179";"{677e7764-784f-42b0-b6dd-e38cf31bf596}";"{00000000-0000-0000-0000-000000000000}";"2";"ABJB001";"Évacuation de liquide cérébrospinal ventriculaire avec injection à visée thérapeutique, par voie transcrânienne";"CCAM";"91,47";"70.0";"2011-06-30"
"180";"{f3ce9329-9a78-4707-8b62-dfb7c27b2201}";"{00000000-0000-0000-0000-000000000000}";"2";"ABLA001";"Pose d'un cathéter intraventriculaire ou intrakystique cérébral par voie transcrânienne, avec pose d'un système diffuseur ou d'une pompe implantable souscutané";"CCAM";"125,99";"70.0";"2011-06-30"
"181";"{cc048049-475e-47fa-aa9c-e04f1bb71b32}";"{00000000-0000-0000-0000-000000000000}";"2";"ABGA003";"Ablation d'un système diffuseur implanté et du cathéter intraventriculaire ou intrakystique cérébral";"CCAM";"55,39";"70.0";"2011-06-30"
"182";"{3905ef7e-f50c-48dd-b781-788b40c9cd5f}";"{00000000-0000-0000-0000-000000000000}";"2";"ABLB006";"Séance d'administration intraventriculaire ou intrakystique cérébrale d'agent pharmacologique anticancéreux, par un dispositif implanté";"CCAM";"";"70.0";"2011-06-30"
"183";"{5e41650b-9877-4dd4-a2ed-a3372228ddbc}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCB001";"Dérivation externe du liquide cérébrospinal ventriculaire ou subdural, par voie transcrânienne";"CCAM";"119,42";"70.0";"2011-06-30"
"184";"{01f87542-8202-43a6-a4b1-5580ddb8cf00}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA003";"Dérivation péritonéale d'une collection subdurale du liquide cérébrospinal crânien, par abord direct";"CCAM";"257,08";"70.0";"2011-06-30"
"185";"{d5399500-81fb-47ec-8586-303839c8b66f}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA002";"Dérivation péritonéale ou atriale du liquide cérébrospinal ventriculaire, par abord direct";"CCAM";"257,08";"70.0";"2011-06-30"
"186";"{bbba262f-d11c-40d9-991f-91a02b1fb962}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA004";"Dérivation péritonéale ou atriale de kyste intracrânien, par abord direct";"CCAM";"260,78";"70.0";"2011-06-30"
"187";"{13f08043-1d0b-45a6-be15-a8b153eb5c4f}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCC001";"Ventriculoventriculostomie, ventriculocisternostomie, kystocisternostomie ou kystoventriculostomie, par vidéochirurgie intracrânienne";"CCAM";"344,27";"70.0";"2011-06-30"
"188";"{ff3decbe-78da-4627-a0ff-43e27cd32150}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA001";"Ventriculoventriculostomie, ventriculocisternostomie, kystocisternostomie ou kystoventriculostomie, par craniotomie";"CCAM";"376,35";"70.0";"2011-06-30"
"189";"{2988a3ad-7988-42cc-b554-1b701ee04aac}";"{00000000-0000-0000-0000-000000000000}";"2";"ABMA003";"Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par craniotomie";"CCAM";"239,93";"70.0";"2011-06-30"
"190";"{91a5c028-0e7d-44f6-8186-7627dfa3a85f}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA012";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par endoscopie";"CCAM";"418,00";"70.0";"2011-06-30"
"191";"{510368d6-aa12-46c1-93f6-89ab0e000323}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA010";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord paralatéronasal";"CCAM";"518,55";"70.0";"2011-06-30"
"192";"{e3f29866-2207-4af3-86eb-3f3e2765d373}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA011";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord nasosphénoïdal";"CCAM";"439,95";"70.0";"2011-06-30"
"193";"{f1714a17-c40b-452e-82a8-1208529f3e9c}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA005";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord orbitaire";"CCAM";"470,32";"70.0";"2011-06-30"
"194";"{93546231-4a38-41b3-b85d-86e0e3f23ebb}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA007";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par craniotomie";"CCAM";"475,75";"70.0";"2011-06-30"
"195";"{1df1b68a-df94-4d93-a92b-c315db0c6ecc}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA003";"Fermeture d'une brèche ostéodurale du sinus frontal, par abord coronal";"CCAM";"501,58";"70.0";"2011-06-30"
